Terminal log file
Date: 31.07.2023 - 13:07:38
-----------------------------------------------
13:08:13.734> 
Stepper motor with reduction!!! (1/6)13:08:13.734> 
13:08:13.734> 
Total rotation time 97.5 minutes13:08:14.077> 
Time while sunlit 54.5 minutes13:08:14.077> 
Time in shadow 43 minutes13:08:14.077> 
13:08:14.077> 
Rotation angle 20113:08:14.077> 
Motor step 0.05 degrees13:08:14.077> 
Stepper motor should make 13440 steps13:08:14.077> 
The sunlit side lasts 3270 seconds13:08:14.077> 
One step in 243304 microseconds13:08:14.077> 
Total time of orbit 585013:08:14.077> 
13:08:14.077> 
**********************************13:08:14.077> 
13:08:14.077> 
The current angle is:;  117.48;  Step number is:;  7831;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:40:08.990> 
The current angle is:;  118.09;  Step number is:;  7872;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:40:18.985> 
The current angle is:;  118.71;  Step number is:;  7913;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:40:28.935> 
The current angle is:;  119.32;  Step number is:;  7954;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:40:38.934> 
The current angle is:;  119.94;  Step number is:;  7995;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:40:48.966> 
The current angle is:;  120.55;  Step number is:;  8036;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:40:58.954> 
The current angle is:;  121.17;  Step number is:;  8077;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:41:08.955> 
The current angle is:;  121.78;  Step number is:;  8118;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:41:18.954> 
The current angle is:;  122.40;  Step number is:;  8159;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:41:28.952> 
The current angle is:;  123.01;  Step number is:;  8200;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:41:38.978> 
The current angle is:;  123.63;  Step number is:;  8241;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:41:48.954> 
The current angle is:;  124.24;  Step number is:;  8282;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:41:58.959> 
The current angle is:;  124.86;  Step number is:;  8323;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:42:08.984> 
The current angle is:;  125.47;  Step number is:;  8364;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:42:18.948> 
The current angle is:;  126.09;  Step number is:;  8405;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:42:28.958> 
The current angle is:;  126.70;  Step number is:;  8446;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:42:38.958> 
The current angle is:;  127.32;  Step number is:;  8487;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:42:48.959> 
The current angle is:;  127.93;  Step number is:;  8528;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:42:58.954> 
The current angle is:;  128.55;  Step number is:;  8569;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:43:08.973> 
The current angle is:;  129.16;  Step number is:;  8610;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:43:18.966> 
The current angle is:;  129.78;  Step number is:;  8651;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:43:28.937> 
The current angle is:;  130.40;  Step number is:;  8692;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:43:38.949> 
The current angle is:;  131.01;  Step number is:;  8733;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:43:48.938> 
The current angle is:;  131.63;  Step number is:;  8774;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:43:58.935> 
The current angle is:;  132.24;  Step number is:;  8815;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:44:08.926> 
The current angle is:;  132.86;  Step number is:;  8856;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:44:18.931> 
The current angle is:;  133.47;  Step number is:;  8897;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:44:28.930> 
The current angle is:;  134.08;  Step number is:;  8938;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:44:38.914> 
The current angle is:;  134.70;  Step number is:;  8979;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:44:48.957> 
The current angle is:;  135.32;  Step number is:;  9020;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:44:58.964> 
The current angle is:;  135.93;  Step number is:;  9061;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:45:08.966> 
The current angle is:;  136.55;  Step number is:;  9102;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:45:18.964> 
The current angle is:;  137.16;  Step number is:;  9143;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:45:28.949> 
The current angle is:;  137.77;  Step number is:;  9184;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:45:38.959> 
The current angle is:;  138.39;  Step number is:;  9225;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:45:48.957> 
The current angle is:;  139.00;  Step number is:;  9266;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:45:58.957> 
The current angle is:;  139.62;  Step number is:;  9307;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:46:08.953> 
The current angle is:;  140.24;  Step number is:;  9348;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:46:18.965> 
The current angle is:;  140.85;  Step number is:;  9389;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:46:28.911> 
The current angle is:;  141.47;  Step number is:;  9430;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:46:38.914> 
The current angle is:;  142.08;  Step number is:;  9471;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:46:48.914> 
The current angle is:;  142.69;  Step number is:;  9512;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:46:58.919> 
The current angle is:;  143.31;  Step number is:;  9553;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:47:08.957> 
The current angle is:;  143.93;  Step number is:;  9594;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:47:18.952> 
The current angle is:;  144.54;  Step number is:;  9635;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:47:28.941> 
The current angle is:;  145.16;  Step number is:;  9676;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:47:38.947> 
The current angle is:;  145.77;  Step number is:;  9717;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:47:48.942> 
The current angle is:;  146.38;  Step number is:;  9758;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:47:58.941> 
The current angle is:;  147.00;  Step number is:;  9799;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:48:08.908> 
The current angle is:;  147.61;  Step number is:;  9840;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:48:18.905> 
The current angle is:;  148.23;  Step number is:;  9881;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:48:28.936> 
The current angle is:;  148.85;  Step number is:;  9922;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:48:38.935> 
The current angle is:;  149.46;  Step number is:;  9963;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:48:48.921> 
The current angle is:;  150.08;  Step number is:;  10004;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:48:58.923> 
The current angle is:;  150.69;  Step number is:;  10045;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:49:08.922> 
The current angle is:;  151.30;  Step number is:;  10086;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:49:18.925> 
The current angle is:;  151.92;  Step number is:;  10127;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:49:28.924> 
The current angle is:;  152.54;  Step number is:;  10168;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:49:38.934> 
The current angle is:;  153.15;  Step number is:;  10209;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:49:48.941> 
The current angle is:;  153.77;  Step number is:;  10250;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:49:58.893> 
The current angle is:;  154.38;  Step number is:;  10291;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:50:08.945> 
The current angle is:;  155.00;  Step number is:;  10332;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:50:18.918> 
The current angle is:;  155.61;  Step number is:;  10373;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:50:28.896> 
The current angle is:;  156.22;  Step number is:;  10414;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:50:38.893> 
The current angle is:;  156.84;  Step number is:;  10455;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:50:48.892> 
The current angle is:;  157.46;  Step number is:;  10496;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:50:58.924> 
The current angle is:;  158.07;  Step number is:;  10537;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:51:08.921> 
The current angle is:;  158.69;  Step number is:;  10578;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:51:18.902> 
The current angle is:;  159.30;  Step number is:;  10619;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:51:28.894> 
The current angle is:;  159.91;  Step number is:;  10660;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:51:38.904> 
The current angle is:;  160.53;  Step number is:;  10701;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:51:48.919> 
The current angle is:;  161.14;  Step number is:;  10742;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:51:58.876> 
The current angle is:;  161.76;  Step number is:;  10783;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:52:08.886> 
The current angle is:;  162.38;  Step number is:;  10824;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:52:18.875> 
The current angle is:;  162.99;  Step number is:;  10865;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:52:28.885> 
The current angle is:;  163.61;  Step number is:;  10906;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:52:38.874> 
The current angle is:;  164.22;  Step number is:;  10947;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:52:48.887> 
The current angle is:;  164.83;  Step number is:;  10988;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:52:58.896> 
The current angle is:;  165.45;  Step number is:;  11029;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:53:08.906> 
The current angle is:;  166.07;  Step number is:;  11070;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:53:18.916> 
The current angle is:;  166.68;  Step number is:;  11111;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:53:28.920> 
The current angle is:;  167.30;  Step number is:;  11152;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:53:38.940> 
The current angle is:;  167.91;  Step number is:;  11193;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:53:48.889> 
The current angle is:;  168.52;  Step number is:;  11234;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:53:58.926> 
The current angle is:;  169.14;  Step number is:;  11275;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:54:08.940> 
The current angle is:;  169.75;  Step number is:;  11316;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:54:18.908> 
The current angle is:;  170.37;  Step number is:;  11357;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:54:28.867> 
The current angle is:;  170.99;  Step number is:;  11398;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:54:38.898> 
The current angle is:;  171.60;  Step number is:;  11439;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:54:48.921> 
The current angle is:;  172.22;  Step number is:;  11480;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:54:58.934> 
The current angle is:;  172.83;  Step number is:;  11521;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:55:08.909> 
The current angle is:;  173.44;  Step number is:;  11562;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:55:18.874> 
The current angle is:;  174.06;  Step number is:;  11603;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:55:28.885> 
The current angle is:;  174.68;  Step number is:;  11644;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:55:38.903> 
The current angle is:;  175.29;  Step number is:;  11685;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:55:48.876> 
The current angle is:;  175.91;  Step number is:;  11726;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:55:58.891> 
The current angle is:;  176.52;  Step number is:;  11767;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:56:08.911> 
The current angle is:;  177.13;  Step number is:;  11808;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:56:18.921> 
The current angle is:;  177.75;  Step number is:;  11849;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:56:28.907> 
The current angle is:;  178.36;  Step number is:;  11890;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:56:38.909> 
The current angle is:;  178.98;  Step number is:;  11931;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:56:48.908> 
The current angle is:;  179.60;  Step number is:;  11972;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:56:58.875> 
The current angle is:;  180.21;  Step number is:;  12013;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:57:08.907> 
The current angle is:;  180.83;  Step number is:;  12054;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:57:18.862> 
The current angle is:;  181.44;  Step number is:;  12095;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:57:28.889> 
The current angle is:;  182.05;  Step number is:;  12136;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:57:38.857> 
The current angle is:;  182.67;  Step number is:;  12177;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:57:48.903> 
The current angle is:;  183.28;  Step number is:;  12218;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:57:58.897> 
The current angle is:;  183.90;  Step number is:;  12259;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:58:08.847> 
The current angle is:;  184.52;  Step number is:;  12300;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:58:18.873> 
The current angle is:;  185.13;  Step number is:;  12341;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:58:28.955> 
The current angle is:;  185.75;  Step number is:;  12382;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:58:38.904> 
The current angle is:;  186.36;  Step number is:;  12423;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:58:48.855> 
The current angle is:;  186.97;  Step number is:;  12464;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:58:58.850> 
The current angle is:;  187.59;  Step number is:;  12505;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:59:08.865> 
The current angle is:;  188.21;  Step number is:;  12546;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:59:18.857> 
The current angle is:;  188.82;  Step number is:;  12587;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:59:28.852> 
The current angle is:;  189.44;  Step number is:;  12628;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:59:38.849> 
The current angle is:;  190.05;  Step number is:;  12669;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:59:48.871> 
The current angle is:;  190.66;  Step number is:;  12710;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  113:59:58.871> 
The current angle is:;  191.28;  Step number is:;  12751;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:00:08.857> 
The current angle is:;  191.89;  Step number is:;  12792;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:00:18.862> 
The current angle is:;  192.51;  Step number is:;  12833;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:00:28.859> 
The current angle is:;  193.13;  Step number is:;  12874;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:00:38.874> 
The current angle is:;  193.74;  Step number is:;  12915;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:00:48.897> 
The current angle is:;  194.36;  Step number is:;  12956;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:00:58.923> 
The current angle is:;  194.97;  Step number is:;  12997;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:01:08.853> 
The current angle is:;  195.58;  Step number is:;  13038;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:01:18.924> 
The current angle is:;  196.20;  Step number is:;  13079;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:01:28.873> 
The current angle is:;  196.82;  Step number is:;  13120;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:01:38.848> 
The current angle is:;  197.43;  Step number is:;  13161;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:01:48.885> 
The current angle is:;  198.05;  Step number is:;  13202;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:01:58.844> 
The current angle is:;  198.66;  Step number is:;  13243;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:02:08.883> 
The current angle is:;  199.27;  Step number is:;  13284;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:02:18.830> 
The current angle is:;  199.89;  Step number is:;  13325;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:02:28.834> 
The current angle is:;  200.50;  Step number is:;  13366;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:02:38.850> 
The current angle is:;  201.12;  Step number is:;  13407;  The Sun light:;  1;  The shadow:;  0;  Cycle number:;  114:02:48.841> 
The current angle is:;  198.38;  Step number is:;  13224;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:02:58.874> 
The current angle is:;  183.51;  Step number is:;  12233;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:03:08.879> 
The current angle is:;  183.48;  Step number is:;  12231;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:03:08.972> 
The current angle is:;  168.69;  Step number is:;  11245;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:03:18.892> 
The current angle is:;  153.83;  Step number is:;  10254;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:03:28.921> 
The current angle is:;  138.96;  Step number is:;  9263;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:03:38.909> 
The current angle is:;  124.09;  Step number is:;  8272;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:03:48.942> 
The current angle is:;  109.23;  Step number is:;  7281;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:03:58.930> 
The current angle is:;  94.35;  Step number is:;  6289;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:04:08.924> 
The current angle is:;  79.48;  Step number is:;  5298;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:04:18.931> 
The current angle is:;  64.62;  Step number is:;  4307;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:04:28.903> 
The current angle is:;  49.74;  Step number is:;  3315;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:04:38.915> 
The current angle is:;  34.88;  Step number is:;  2324;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:04:48.917> 
The current angle is:;  20.01;  Step number is:;  1333;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:04:58.925> 
The current angle is:;  5.15;  Step number is:;  342;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:05:08.950> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:05:18.877> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:05:28.892> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:05:38.899> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:05:48.875> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:05:58.888> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:06:08.889> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:06:18.892> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:06:28.868> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:06:38.882> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:06:48.877> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:06:58.886> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:07:08.873> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:07:18.877> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:07:28.890> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:07:38.866> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:07:48.866> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:07:58.872> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:08:08.884> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:08:18.876> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:08:28.914> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:08:38.878> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:08:48.867> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:08:58.918> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:09:08.910> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:09:18.855> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:09:28.865> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:09:38.892> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:09:48.895> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:09:58.855> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:10:08.863> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:10:18.862> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:10:28.885> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:10:38.903> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:10:48.854> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:10:58.875> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:11:08.899> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:11:18.900> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:11:28.893> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:11:38.865> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:11:48.874> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:11:58.857> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:12:08.876> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:12:18.900> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:12:28.847> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:12:38.853> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:12:48.858> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:12:58.895> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:13:08.864> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:13:18.838> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:13:28.859> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:13:38.846> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:13:48.898> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:13:58.883> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:14:08.830> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:14:18.842> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:14:28.849> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:14:38.859> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:14:48.854> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:14:58.853> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:15:08.849> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:15:18.844> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:15:28.882> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:15:38.854> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:15:48.855> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:15:58.873> 
The current angle is:;  0.01;  Step number is:;  0;  The Sun light:;  0;  The shadow:;  1;  Cycle number:;  114:16:08.822> 
